item_id,restaurant_id,name,description,price,category,subcategory,cuisine_tag,veg_flag,is_combo,combo_components,bestseller_flag,availability,margin_pct,prep_time_mins,popularity_score,popularity_by_meal
I00548,R0026,Tandoori Chicken Half,Half chicken roasted in tandoor,229,appetizer,tandoori,North Indian,False,False,[],False,True,46.4,9,0.93,"{""breakfast"": 0.4, ""lunch"": 0.41, ""dinner"": 0.9, ""late_night"": 0.23}"
I00549,R0026,Seekh Kebab (4 Pcs),Minced mutton skewers,258,appetizer,kebab,North Indian,False,False,[],True,True,29.3,20,0.72,"{""breakfast"": 0.31, ""lunch"": 0.86, ""dinner"": 0.39, ""late_night"": 0.32}"
I00550,R0026,North Indian Thali Non-Veg,"Chicken curry, dal, rice, 2 naan, raita, sweet",351,combo,thali,North Indian,False,True,"[""curry"", ""curry"", ""rice"", ""naan"", ""naan"", ""accompaniment"", ""indian_sweet""]",True,True,34.6,26,0.82,"{""breakfast"": 0.1, ""lunch"": 0.93, ""dinner"": 0.94, ""late_night"": 0.57}"
I00551,R0027,Kadai Chicken,Chicken with capsicum and spices,237,main,curry,North Indian,False,False,[],True,True,28.3,22,0.55,"{""breakfast"": 0.06, ""lunch"": 0.43, ""dinner"": 0.56, ""late_night"": 0.32}"
I00552,R0027,Mutton Rogan Josh,Slow-cooked mutton Kashmiri style,302,main,curry,North Indian,False,False,[],False,True,35.1,13,0.67,"{""breakfast"": 0.22, ""lunch"": 0.82, ""dinner"": 0.53, ""late_night"": 0.48}"
I00553,R0027,Shahi Paneer,Paneer in creamy cashew gravy,193,main,curry,North Indian,True,False,[],False,True,65.0,18,0.66,"{""breakfast"": 0.12, ""lunch"": 0.36, ""dinner"": 0.36, ""late_night"": 0.56}"
I00554,R0027,Malai Kofta,Paneer balls in creamy gravy,210,main,curry,North Indian,True,False,[],False,True,29.9,12,0.14,"{""breakfast"": 0.09, ""lunch"": 0.92, ""dinner"": 0.31, ""late_night"": 0.2}"
I00555,R0027,Egg Curry,Boiled eggs in onion-tomato gravy,162,main,curry,North Indian,False,False,[],True,True,13.3,25,0.32,"{""breakfast"": 0.35, ""lunch"": 0.59, ""dinner"": 0.8, ""late_night"": 0.56}"
I00556,R0027,Rajma Masala,Kidney beans in thick gravy,133,main,curry,North Indian,True,False,[],False,True,36.2,8,0.16,"{""breakfast"": 0.28, ""lunch"": 0.7, ""dinner"": 0.94, ""late_night"": 0.16}"
I00557,R0027,Chole Masala,Spiced chickpea curry,139,main,curry,North Indian,True,False,[],True,True,31.5,27,0.35,"{""breakfast"": 0.13, ""lunch"": 0.96, ""dinner"": 0.5, ""late_night"": 0.33}"
I00558,R0027,Kadai Paneer,Paneer with capsicum and onion,194,main,curry,North Indian,True,False,[],False,True,34.2,9,0.66,"{""breakfast"": 0.27, ""lunch"": 0.39, ""dinner"": 0.96, ""late_night"": 0.17}"
I00559,R0027,Paneer Butter Masala,Cottage cheese in rich tomato gravy,209,main,curry,North Indian,True,False,[],False,True,38.1,19,0.3,"{""breakfast"": 0.18, ""lunch"": 0.73, ""dinner"": 0.84, ""late_night"": 0.15}"
I00560,R0027,Dal Makhani,Slow-cooked black lentils,191,main,curry,North Indian,True,False,[],False,True,30.2,24,0.52,"{""breakfast"": 0.13, ""lunch"": 0.71, ""dinner"": 0.81, ""late_night"": 0.31}"
I00561,R0027,Missi Roti,Gram flour spiced flatbread,39,bread,roti,North Indian,True,False,[],False,True,32.4,20,0.34,"{""breakfast"": 0.1, ""lunch"": 0.64, ""dinner"": 0.92, ""late_night"": 0.29}"
I00562,R0027,Butter Naan,Soft leavened bread with butter,47,bread,naan,North Indian,True,False,[],False,False,34.2,12,0.29,"{""breakfast"": 0.2, ""lunch"": 0.46, ""dinner"": 0.59, ""late_night"": 0.49}"
I00563,R0027,Aloo Paratha,Stuffed potato flatbread,61,bread,paratha,North Indian,True,False,[],False,True,9.0,30,0.6,"{""breakfast"": 0.19, ""lunch"": 0.65, ""dinner"": 0.42, ""late_night"": 0.51}"
I00564,R0027,Tandoori Roti,Whole wheat bread from tandoor,30,bread,roti,North Indian,True,False,[],False,True,40.4,16,0.43,"{""breakfast"": 0.05, ""lunch"": 0.66, ""dinner"": 0.38, ""late_night"": 0.57}"
I00565,R0027,Garlic Naan,Naan with garlic and coriander,44,bread,naan,North Indian,True,False,[],False,True,26.5,8,0.51,"{""breakfast"": 0.07, ""lunch"": 0.49, ""dinner"": 0.66, ""late_night"": 0.17}"
I00566,R0027,Butter Roti,Soft roti brushed with butter,35,bread,roti,North Indian,True,False,[],False,True,60.7,24,0.95,"{""breakfast"": 0.1, ""lunch"": 0.39, ""dinner"": 0.51, ""late_night"": 0.55}"
I00567,R0027,Steamed Rice,Plain steamed basmati rice,106,rice,rice,North Indian,True,False,[],True,True,32.6,19,0.59,"{""breakfast"": 0.14, ""lunch"": 0.63, ""dinner"": 0.73, ""late_night"": 0.53}"
I00568,R0027,Veg Pulao,Rice with mixed vegetables,146,rice,rice,North Indian,True,False,[],True,True,54.2,17,0.58,"{""breakfast"": 0.11, ""lunch"": 0.33, ""dinner"": 0.77, ""late_night"": 0.53}"
I00569,R0027,Mixed Pickle,Spiced mango and lime pickle,27,side,accompaniment,North Indian,True,False,[],False,True,41.8,17,0.15,"{""breakfast"": 0.02, ""lunch"": 0.8, ""dinner"": 0.61, ""late_night"": 0.23}"
I00570,R0027,Boondi Raita,Yogurt with crispy boondi,41,side,accompaniment,North Indian,True,False,[],False,True,28.3,10,0.39,"{""breakfast"": 0.39, ""lunch"": 0.75, ""dinner"": 0.32, ""late_night"": 0.32}"
I00571,R0027,Onion Rings,Sliced onions with lemon,34,side,accompaniment,North Indian,True,False,[],False,True,26.4,17,0.61,"{""breakfast"": 0.02, ""lunch"": 0.4, ""dinner"": 0.74, ""late_night"": 0.2}"
I00572,R0027,Mango Lassi,Creamy mango yogurt shake,75,beverage,lassi,North Indian,True,False,[],False,True,36.7,19,0.17,"{""breakfast"": 0.04, ""lunch"": 0.64, ""dinner"": 0.41, ""late_night"": 0.59}"
I00573,R0027,Water Bottle 1L,Packaged drinking water,16,beverage,water,North Indian,True,False,[],True,True,5.0,18,0.49,"{""breakfast"": 0.11, ""lunch"": 0.92, ""dinner"": 0.33, ""late_night"": 0.56}"
I00574,R0027,Coca Cola 300ml,Chilled cola,42,beverage,soft_drink,North Indian,True,False,[],False,True,49.5,14,0.57,"{""breakfast"": 0.12, ""lunch"": 0.55, ""dinner"": 0.35, ""late_night"": 0.59}"
I00575,R0027,Masala Chaas,Spiced buttermilk with cumin,29,beverage,buttermilk,North Indian,True,False,[],False,True,24.1,35,0.58,"{""breakfast"": 0.19, ""lunch"": 0.79, ""dinner"": 0.35, ""late_night"": 0.2}"
I00576,R0027,Rasmalai (2 Pcs),Paneer discs in sweet milk,86,dessert,indian_sweet,North Indian,True,False,[],False,True,39.6,9,0.95,"{""breakfast"": 0.21, ""lunch"": 0.55, ""dinner"": 0.46, ""late_night"": 0.12}"
I00577,R0027,Kheer,Creamy rice pudding with nuts,59,dessert,indian_sweet,North Indian,True,False,[],False,True,41.9,36,0.72,"{""breakfast"": 0.2, ""lunch"": 0.66, ""dinner"": 0.49, ""late_night"": 0.33}"
I00578,R0027,Chicken Tikka (6 Pcs),Grilled marinated chicken,209,appetizer,tikka,North Indian,False,False,[],False,True,32.4,23,0.59,"{""breakfast"": 0.07, ""lunch"": 0.83, ""dinner"": 0.99, ""late_night"": 0.57}"
I00579,R0027,Paneer Tikka (6 Pcs),Grilled marinated paneer cubes,153,appetizer,tikka,North Indian,True,False,[],False,True,40.7,25,0.86,"{""breakfast"": 0.19, ""lunch"": 0.56, ""dinner"": 0.65, ""late_night"": 0.39}"
I00580,R0027,Seekh Kebab (4 Pcs),Minced mutton skewers,163,appetizer,kebab,North Indian,False,False,[],True,True,39.4,25,0.64,"{""breakfast"": 0.05, ""lunch"": 0.36, ""dinner"": 0.67, ""late_night"": 0.3}"
I00581,R0027,North Indian Thali Non-Veg,"Chicken curry, dal, rice, 2 naan, raita, sweet",275,combo,thali,North Indian,False,True,"[""curry"", ""curry"", ""rice"", ""naan"", ""naan"", ""accompaniment"", ""indian_sweet""]",False,True,35.3,36,0.62,"{""breakfast"": 0.25, ""lunch"": 0.5, ""dinner"": 0.93, ""late_night"": 0.11}"
I00582,R0027,Butter Chicken Meal,"Butter chicken, 2 naan, jeera rice, raita",272,combo,meal_combo,North Indian,False,True,"[""curry"", ""naan"", ""naan"", ""rice"", ""accompaniment""]",False,True,29.0,21,0.6,"{""breakfast"": 0.3, ""lunch"": 0.87, ""dinner"": 0.39, ""late_night"": 0.11}"
I00583,R0027,North Indian Thali Veg,"Dal, paneer curry, rice, 2 roti, salad, sweet",238,combo,thali,North Indian,True,True,"[""curry"", ""curry"", ""rice"", ""roti"", ""roti"", ""salad"", ""indian_sweet""]",False,True,49.0,8,0.55,"{""breakfast"": 0.23, ""lunch"": 0.66, ""dinner"": 0.65, ""late_night"": 0.27}"
I00584,R0028,Veg Manchurian Gravy,Veggie balls in Chinese gravy,123,main,manchurian,Chinese,True,False,[],False,True,5.8,12,0.72,"{""breakfast"": 0.35, ""lunch"": 0.51, ""dinner"": 0.44, ""late_night"": 0.16}"
I00585,R0028,Veg Fried Rice,Wok-tossed rice with vegetables,144,main,fried_rice,Chinese,True,False,[],True,True,15.1,18,0.6,"{""breakfast"": 0.21, ""lunch"": 0.81, ""dinner"": 0.34, ""late_night"": 0.54}"
I00586,R0028,Veg Hakka Noodles,Stir-fried noodles with veggies,148,main,noodles,Chinese,True,False,[],False,True,26.0,15,0.86,"{""breakfast"": 0.21, ""lunch"": 0.9, ""dinner"": 0.3, ""late_night"": 0.12}"
I00587,R0028,Dragon Chicken,Crispy chicken in dragon sauce,218,main,dry_prep,Chinese,False,False,[],False,True,31.0,32,0.79,"{""breakfast"": 0.34, ""lunch"": 0.83, ""dinner"": 0.42, ""late_night"": 0.52}"
I00588,R0028,Chilli Chicken,Chicken tossed in chilli sauce,160,main,dry_prep,Chinese,False,False,[],False,True,33.5,27,0.18,"{""breakfast"": 0.12, ""lunch"": 0.99, ""dinner"": 0.97, ""late_night"": 0.26}"
I00589,R0028,Chicken Manchurian,Chicken in Manchurian sauce,201,main,manchurian,Chinese,False,False,[],False,True,40.2,28,0.6,"{""breakfast"": 0.35, ""lunch"": 0.88, ""dinner"": 0.88, ""late_night"": 0.45}"
I00590,R0028,Chicken Hakka Noodles,Noodles tossed with chicken,151,main,noodles,Chinese,False,False,[],False,True,16.1,11,0.73,"{""breakfast"": 0.34, ""lunch"": 0.4, ""dinner"": 0.68, ""late_night"": 0.1}"
I00591,R0028,Veg Spring Rolls (4 Pcs),Crispy veggie rolls,83,side,spring_roll,Chinese,True,False,[],False,True,29.1,21,0.89,"{""breakfast"": 0.33, ""lunch"": 0.97, ""dinner"": 0.92, ""late_night"": 0.57}"
I00592,R0028,Chicken Momos (6 Pcs),Steamed chicken dumplings,127,side,momos,Chinese,False,False,[],False,True,21.6,24,0.64,"{""breakfast"": 0.2, ""lunch"": 0.91, ""dinner"": 0.97, ""late_night"": 0.3}"
I00593,R0028,Chicken Spring Rolls (4 Pcs),Crispy chicken rolls,115,side,spring_roll,Chinese,False,False,[],False,True,25.4,25,0.9,"{""breakfast"": 0.22, ""lunch"": 0.43, ""dinner"": 0.46, ""late_night"": 0.35}"
I00594,R0028,Hot and Sour Soup,Spicy and tangy soup,103,soup,soup,Chinese,True,False,[],False,True,5.0,18,0.81,"{""breakfast"": 0.13, ""lunch"": 0.8, ""dinner"": 0.76, ""late_night"": 0.58}"
I00595,R0028,Manchow Soup,Thick soup with fried noodles,109,soup,soup,Chinese,True,False,[],False,True,45.3,27,0.48,"{""breakfast"": 0.11, ""lunch"": 0.57, ""dinner"": 0.89, ""late_night"": 0.17}"
I00596,R0028,Sweet Corn Soup,Creamy sweet corn soup,83,soup,soup,Chinese,True,False,[],False,True,26.7,19,0.85,"{""breakfast"": 0.12, ""lunch"": 0.91, ""dinner"": 0.84, ""late_night"": 0.31}"
I00597,R0028,Coca Cola 300ml,Chilled cola,44,beverage,soft_drink,Chinese,True,False,[],False,True,11.4,18,0.19,"{""breakfast"": 0.23, ""lunch"": 0.65, ""dinner"": 0.9, ""late_night"": 0.37}"
I00598,R0028,Fresh Lime Soda,Fresh lime with soda water,42,beverage,soda,Chinese,True,False,[],False,True,42.1,35,0.84,"{""breakfast"": 0.01, ""lunch"": 0.74, ""dinner"": 0.54, ""late_night"": 0.25}"
I00599,R0028,Honey Noodles with Ice Cream,Crispy noodles with honey and ice cream,109,dessert,western_dessert,Chinese,True,False,[],True,True,27.1,26,0.96,"{""breakfast"": 0.25, ""lunch"": 0.79, ""dinner"": 0.51, ""late_night"": 0.31}"
I00600,R0028,Chinese Feast for 2,"2 Rice, noodles, manchurian, spring rolls, soup",342,combo,meal_combo,Chinese,True,True,"[""fried_rice"", ""fried_rice"", ""noodles"", ""manchurian"", ""spring_roll"", ""soup""]",False,True,41.8,21,0.45,"{""breakfast"": 0.0, ""lunch"": 0.38, ""dinner"": 0.67, ""late_night"": 0.44}"
I00601,R0028,Chinese Combo for 1,"Fried rice, noodles, manchurian, soup",174,combo,meal_combo,Chinese,True,True,"[""fried_rice"", ""noodles"", ""manchurian"", ""soup""]",False,True,37.5,33,0.86,"{""breakfast"": 0.29, ""lunch"": 0.93, ""dinner"": 0.38, ""late_night"": 0.6}"
I00602,R0029,Kadai Chicken,Chicken with capsicum and spices,250,main,curry,North Indian,False,False,[],False,True,20.0,24,0.39,"{""breakfast"": 0.27, ""lunch"": 0.43, ""dinner"": 0.74, ""late_night"": 0.27}"
I00603,R0029,Palak Paneer,Paneer in spinach gravy,205,main,curry,North Indian,True,False,[],False,True,20.9,15,0.32,"{""breakfast"": 0.18, ""lunch"": 0.52, ""dinner"": 0.82, ""late_night"": 0.59}"
I00604,R0029,Chole Masala,Spiced chickpea curry,179,main,curry,North Indian,True,False,[],False,True,38.0,28,0.56,"{""breakfast"": 0.26, ""lunch"": 0.92, ""dinner"": 0.61, ""late_night"": 0.55}"
I00605,R0029,Butter Chicken,Tender chicken in creamy tomato gravy,324,main,curry,North Indian,False,False,[],False,True,65.0,17,0.7,"{""breakfast"": 0.02, ""lunch"": 0.53, ""dinner"": 0.74, ""late_night"": 0.13}"
I00606,R0029,Mutton Rogan Josh,Slow-cooked mutton Kashmiri style,331,main,curry,North Indian,False,False,[],False,True,5.5,15,0.25,"{""breakfast"": 0.28, ""lunch"": 0.66, ""dinner"": 0.44, ""late_night"": 0.26}"
I00607,R0029,Kadai Paneer,Paneer with capsicum and onion,252,main,curry,North Indian,True,False,[],False,True,47.3,26,0.53,"{""breakfast"": 0.26, ""lunch"": 0.33, ""dinner"": 0.74, ""late_night"": 0.49}"
I00608,R0029,Mixed Veg Curry,Seasonal vegetables in spiced gravy,194,main,curry,North Indian,True,False,[],False,True,14.8,13,0.88,"{""breakfast"": 0.14, ""lunch"": 0.84, ""dinner"": 0.69, ""late_night"": 0.54}"
I00609,R0029,Rajma Masala,Kidney beans in thick gravy,185,main,curry,North Indian,True,False,[],False,True,65.0,24,0.17,"{""breakfast"": 0.02, ""lunch"": 0.96, ""dinner"": 0.67, ""late_night"": 0.41}"
I00610,R0029,Paneer Butter Masala,Cottage cheese in rich tomato gravy,252,main,curry,North Indian,True,False,[],False,True,37.7,17,0.38,"{""breakfast"": 0.34, ""lunch"": 0.35, ""dinner"": 0.92, ""late_night"": 0.23}"
I00611,R0029,Missi Roti,Gram flour spiced flatbread,57,bread,roti,North Indian,True,False,[],False,True,22.5,33,0.35,"{""breakfast"": 0.4, ""lunch"": 0.83, ""dinner"": 0.75, ""late_night"": 0.28}"
I00612,R0029,Garlic Naan,Naan with garlic and coriander,56,bread,naan,North Indian,True,False,[],False,True,35.8,16,0.86,"{""breakfast"": 0.01, ""lunch"": 0.56, ""dinner"": 0.47, ""late_night"": 0.32}"
I00613,R0029,Laccha Paratha,Layered flaky flatbread,52,bread,paratha,North Indian,True,False,[],False,False,33.0,26,0.94,"{""breakfast"": 0.0, ""lunch"": 0.82, ""dinner"": 0.93, ""late_night"": 0.17}"
I00614,R0029,Aloo Paratha,Stuffed potato flatbread,61,bread,paratha,North Indian,True,False,[],False,True,45.5,19,0.23,"{""breakfast"": 0.0, ""lunch"": 0.87, ""dinner"": 0.36, ""late_night"": 0.42}"
I00615,R0029,Butter Naan,Soft leavened bread with butter,66,bread,naan,North Indian,True,False,[],False,True,44.4,11,0.25,"{""breakfast"": 0.29, ""lunch"": 0.51, ""dinner"": 0.62, ""late_night"": 0.4}"
I00616,R0029,Stuffed Kulcha,Naan stuffed with paneer or onion,74,bread,naan,North Indian,True,False,[],False,True,22.0,28,0.72,"{""breakfast"": 0.05, ""lunch"": 0.6, ""dinner"": 0.47, ""late_night"": 0.47}"
I00617,R0029,Veg Pulao,Rice with mixed vegetables,210,rice,rice,North Indian,True,False,[],True,True,33.3,21,0.45,"{""breakfast"": 0.29, ""lunch"": 0.76, ""dinner"": 0.74, ""late_night"": 0.24}"
I00618,R0029,Jeera Rice,Cumin-tempered basmati rice,141,rice,rice,North Indian,True,False,[],False,True,39.5,15,0.32,"{""breakfast"": 0.13, ""lunch"": 0.53, ""dinner"": 0.32, ""late_night"": 0.27}"
I00619,R0029,Boondi Raita,Yogurt with crispy boondi,75,side,accompaniment,North Indian,True,False,[],False,True,5.0,29,0.11,"{""breakfast"": 0.38, ""lunch"": 0.64, ""dinner"": 0.54, ""late_night"": 0.56}"
I00620,R0029,Onion Rings,Sliced onions with lemon,29,side,accompaniment,North Indian,True,False,[],False,True,54.9,37,0.69,"{""breakfast"": 0.29, ""lunch"": 0.3, ""dinner"": 0.96, ""late_night"": 0.18}"
I00621,R0029,Mixed Pickle,Spiced mango and lime pickle,28,side,accompaniment,North Indian,True,False,[],False,True,24.2,17,0.87,"{""breakfast"": 0.1, ""lunch"": 0.31, ""dinner"": 0.46, ""late_night"": 0.13}"
I00622,R0029,Roasted Papad,Crispy roasted lentil wafer,26,side,accompaniment,North Indian,True,False,[],False,True,12.8,16,0.95,"{""breakfast"": 0.36, ""lunch"": 0.7, ""dinner"": 0.55, ""late_night"": 0.29}"
I00623,R0029,Mango Lassi,Creamy mango yogurt shake,108,beverage,lassi,North Indian,True,False,[],False,True,52.0,18,0.6,"{""breakfast"": 0.04, ""lunch"": 0.44, ""dinner"": 0.59, ""late_night"": 0.2}"
I00624,R0029,Sweet Lassi,Chilled sweetened yogurt drink,94,beverage,lassi,North Indian,True,False,[],False,True,32.6,10,0.44,"{""breakfast"": 0.35, ""lunch"": 0.7, ""dinner"": 0.61, ""late_night"": 0.13}"
I00625,R0029,Masala Chaas,Spiced buttermilk with cumin,48,beverage,buttermilk,North Indian,True,False,[],False,True,41.3,29,0.21,"{""breakfast"": 0.01, ""lunch"": 0.51, ""dinner"": 0.79, ""late_night"": 0.5}"
I00626,R0029,Water Bottle 1L,Packaged drinking water,22,beverage,water,North Indian,True,False,[],False,True,5.0,18,0.22,"{""breakfast"": 0.08, ""lunch"": 0.34, ""dinner"": 0.44, ""late_night"": 0.1}"
I00627,R0029,Kheer,Creamy rice pudding with nuts,81,dessert,indian_sweet,North Indian,True,False,[],False,True,16.0,9,0.13,"{""breakfast"": 0.38, ""lunch"": 0.92, ""dinner"": 0.67, ""late_night"": 0.37}"
I00628,R0029,Gulab Jamun (2 Pcs),Milk balls in sugar syrup,85,dessert,indian_sweet,North Indian,True,False,[],True,True,58.7,10,0.51,"{""breakfast"": 0.22, ""lunch"": 0.92, ""dinner"": 0.37, ""late_night"": 0.51}"
I00629,R0029,Rasmalai (2 Pcs),Paneer discs in sweet milk,89,dessert,indian_sweet,North Indian,True,False,[],False,True,10.9,12,0.55,"{""breakfast"": 0.32, ""lunch"": 0.61, ""dinner"": 0.64, ""late_night"": 0.52}"
I00630,R0029,Tandoori Chicken Half,Half chicken roasted in tandoor,282,appetizer,tandoori,North Indian,False,False,[],False,True,42.8,17,0.34,"{""breakfast"": 0.32, ""lunch"": 0.33, ""dinner"": 0.99, ""late_night"": 0.17}"
I00631,R0029,Seekh Kebab (4 Pcs),Minced mutton skewers,278,appetizer,kebab,North Indian,False,False,[],False,True,32.2,5,0.58,"{""breakfast"": 0.02, ""lunch"": 0.3, ""dinner"": 0.47, ""late_night"": 0.44}"
I00632,R0029,Chicken Tikka (6 Pcs),Grilled marinated chicken,221,appetizer,tikka,North Indian,False,False,[],False,True,31.8,12,0.26,"{""breakfast"": 0.03, ""lunch"": 0.96, ""dinner"": 0.48, ""late_night"": 0.53}"
I00633,R0029,Hara Bhara Kebab (4 Pcs),Spinach and pea patties,228,appetizer,kebab,North Indian,True,False,[],False,True,25.9,23,0.64,"{""breakfast"": 0.13, ""lunch"": 0.48, ""dinner"": 0.39, ""late_night"": 0.35}"
I00634,R0029,North Indian Thali Non-Veg,"Chicken curry, dal, rice, 2 naan, raita, sweet",398,combo,thali,North Indian,False,True,"[""curry"", ""curry"", ""rice"", ""naan"", ""naan"", ""accompaniment"", ""indian_sweet""]",True,True,64.4,26,0.91,"{""breakfast"": 0.39, ""lunch"": 0.99, ""dinner"": 0.85, ""late_night"": 0.43}"
I00635,R0030,Chicken Korma,Mild creamy chicken with nuts,286,main,curry,Mughlai,False,False,[],False,True,38.5,15,0.92,"{""breakfast"": 0.35, ""lunch"": 1.0, ""dinner"": 0.47, ""late_night"": 0.48}"
I00636,R0030,Murgh Musallam,Whole spiced chicken in rich gravy,407,main,curry,Mughlai,False,False,[],True,True,44.7,21,0.33,"{""breakfast"": 0.01, ""lunch"": 0.33, ""dinner"": 0.94, ""late_night"": 0.28}"
I00637,R0030,Veg Korma,Vegetables in cashew gravy,251,main,curry,Mughlai,True,False,[],False,True,42.0,29,0.38,"{""breakfast"": 0.19, ""lunch"": 0.53, ""dinner"": 0.89, ""late_night"": 0.25}"
I00638,R0030,Keema Matar,Minced meat with green peas,281,main,curry,Mughlai,False,False,[],False,True,41.2,13,0.6,"{""breakfast"": 0.38, ""lunch"": 0.74, ""dinner"": 0.48, ""late_night"": 0.25}"
I00639,R0030,Mughlai Chicken,Chicken in Mughlai spices,342,main,curry,Mughlai,False,False,[],False,True,21.6,28,0.19,"{""breakfast"": 0.16, ""lunch"": 0.34, ""dinner"": 0.87, ""late_night"": 0.15}"
I00640,R0030,Tandoori Paratha,Layered bread from tandoor,50,bread,paratha,Mughlai,True,False,[],False,True,48.8,23,0.46,"{""breakfast"": 0.12, ""lunch"": 0.86, ""dinner"": 0.49, ""late_night"": 0.46}"
I00641,R0030,Sheermal,Sweet saffron bread,65,bread,naan,Mughlai,True,False,[],False,True,23.2,10,0.77,"{""breakfast"": 0.09, ""lunch"": 0.31, ""dinner"": 0.84, ""late_night"": 0.51}"
I00642,R0030,Roomali Roti,Paper-thin handkerchief bread,40,bread,roti,Mughlai,True,False,[],False,True,11.6,31,0.87,"{""breakfast"": 0.31, ""lunch"": 0.49, ""dinner"": 0.87, ""late_night"": 0.37}"
I00643,R0030,Garlic Naan,Naan with garlic topping,56,bread,naan,Mughlai,True,False,[],True,True,45.3,19,0.77,"{""breakfast"": 0.32, ""lunch"": 0.49, ""dinner"": 0.63, ""late_night"": 0.46}"
I00644,R0030,Jeera Rice,Cumin-tempered rice,124,rice,rice,Mughlai,True,False,[],False,True,42.7,22,0.42,"{""breakfast"": 0.07, ""lunch"": 0.75, ""dinner"": 0.53, ""late_night"": 0.53}"
I00645,R0030,Mughlai Pulao,Rice with dry fruits and saffron,178,rice,rice,Mughlai,True,False,[],False,True,5.1,9,0.11,"{""breakfast"": 0.1, ""lunch"": 0.87, ""dinner"": 0.45, ""late_night"": 0.22}"
I00646,R0030,Green Salad,Fresh seasonal salad,53,side,salad,Mughlai,True,False,[],False,True,32.0,15,0.76,"{""breakfast"": 0.21, ""lunch"": 0.95, ""dinner"": 0.97, ""late_night"": 0.28}"
